date,year,tournament,home_team_iso,away_team_iso,home_team_score,away_team_score,neutral_venue,host_team_iso,elo_home_pre,elo_away_pre
2007-01-24,2007,Gulf Cup,QAT,BHR,1,2,True,,1636.1,1514.3
2007-01-24,2007,Gulf Cup,SAU,IRQ,1,0,True,,1634.5,1671.2
2007-01-24,2007,AFF Championship,VNM,THA,0,2,False,VNM,1481.3,1497.4
2007-01-27,2007,Gulf Cup,OMN,BHR,1,0,True,,1683.1,1534.3
2007-01-27,2007,AFF Championship,SGP,MYS,1,1,False,SGP,1472.8,1393.5
2007-01-27,2007,Gulf Cup,ARE,SAU,1,0,False,ARE,1542.2,1651.1
2007-01-28,2007,AFF Championship,THA,VNM,0,0,False,THA,1525.2,1453.4
2007-01-30,2007,Gulf Cup,ARE,OMN,1,0,False,ARE,1557.6,1692.0
2007-01-31,2007,Friendly,PAN,TTO,2,1,False,PAN,1471.7,1553.1
2007-01-31,2007,AFF Championship,SGP,THA,2,1,False,SGP,1465.6,1518.3
2007-02-03,2007,Friendly,POL,EST,4,0,True,,1652.7,1372.1
2007-02-04,2007,Friendly,CRI,TTO,4,0,False,CRI,1545.6,1543.6
2007-02-04,2007,AFF Championship,THA,SGP,1,1,False,THA,1505.4,1478.6
2007-02-06,2007,Friendly,PRT,BRA,2,0,True,,1742.0,1931.7
2007-02-06,2007,Friendly,NIR,WAL,0,0,False,NIR,1439.9,1457.4
2007-02-06,2007,Friendly,NGA,GHA,1,4,True,,1780.9,1732.4
2007-02-06,2007,Friendly,LTU,MLI,1,3,True,,1462.9,1609.1
2007-02-06,2007,Cyprus International Tournament,LVA,BGR,0,2,True,,1433.6,1594.0
2007-02-06,2007,Friendly,AUS,DNK,1,3,True,,1681.0,1723.5
